timestamp,voice_calls_forecast,chats_forecast,emails_forecast,tickets_forecast
2025-10-23 22:00:00,10.96293879348124,14.415193460648796,9.651371101098253,8.357928454560641
2025-10-23 23:00:00,8.36278896040971,12.595076484321115,9.566035657812554,7.940277115215679
2025-10-24 00:00:00,7.2491600688236515,10.950346647495511,9.64501307190891,7.667376721146734
2025-10-24 01:00:00,7.735911402784283,9.588546282047403,9.826438857132196,7.567381804742261
2025-10-24 02:00:00,9.621039855230652,8.588974255969092,10.06200568876103,7.64466061157742
2025-10-24 03:00:00,12.448017893681833,8.003153293039986,10.327379926962148,7.876848411931206
2025-10-24 04:00:00,15.620843193102608,7.85544008342876,10.619981587873717,8.23419119443277
2025-10-24 05:00:00,18.55132518930894,8.14244232496139,10.96458534544633,8.688096777102867
2025-10-24 06:00:00,20.79556665575716,8.838060358028631,11.410518909405836,9.201980088198935
2025-10-24 07:00:00,22.150621947019108,9.89637236647701,11.993687129819419,9.729830520702214
2025-10-24 08:00:00,22.677744796612796,11.253266668933426,12.701467892700194,10.225541028046377
2025-10-24 09:00:00,22.66008465084316,12.82650849446347,13.47275871322692,10.652770280542532
2025-10-24 10:00:00,22.495129839617963,14.518468875172273,14.21527021275058,10.984752374894253
2025-10-24 11:00:00,22.560423562290623,16.22188665145841,14.823251669027197,11.209728916793564
2025-10-24 12:00:00,23.09208659509387,17.82398184094066,15.205008900064946,11.32944131458275
2025-10-24 13:00:00,24.10685851668819,19.21655651923299,15.30308945062632,11.351781876220688
2025-10-24 14:00:00,25.388085295407286,20.300178475432578,15.102647005491443,11.28966630864736
2025-10-24 15:00:00,26.540429598230517,20.99261437406218,14.62654368543632,11.15324809487658
2025-10-24 16:00:00,27.102081971696858,21.238340545636554,13.927035376358797,10.948793277803695
2025-10-24 17:00:00,26.679580841357996,21.015013253987508,13.083362742666425,10.676811993041984
2025-10-24 18:00:00,25.071831155830903,20.337775543437314,12.197731682698935,10.334301077963296
2025-10-24 19:00:00,22.348227498743096,19.25952484948827,11.376374220792373,9.921755506427447
2025-10-24 20:00:00,18.853190400025465,17.864915873481646,10.700493628270445,9.454975711446233
2025-10-24 21:00:00,15.136887631559443,16.261544891460733,10.21805766608728,8.969305192012369
2025-10-24 22:00:00,11.828838556096258,14.570693470561611,9.941001441776598,8.510332788234667
2025-10-24 23:00:00,9.48978314903002,12.915164110158143,9.846112501117108,8.129083016642591
2025-10-25 00:00:00,8.485620431722877,11.409047838132137,9.889597198900672,7.870349399062422
2025-10-25 01:00:00,8.911111462141571,10.149736552359654,10.022366717085578,7.762643939129327
2025-10-25 02:00:00,10.57840759591433,9.211710281737458,10.206745924378515,7.814361065106766
2025-10-25 03:00:00,13.073709931604844,8.644363903055776,10.42607499428653,8.013878459557535
2025-10-25 04:00:00,15.865265747703564,8.472058275488623,10.685829591828247,8.336267822953985
2025-10-25 05:00:00,18.43479113556263,8.695240647602633,11.010236159701003,8.749021081914778
2025-10-25 06:00:00,20.398718399269146,9.293014356640207,11.43179361662811,9.213657214993688
2025-10-25 07:00:00,21.588915187686318,10.225634608598059,11.970223950176411,9.688351539088885
2025-10-25 08:00:00,22.07169686771275,11.436009410082974,12.613000046767908,10.133810702201568
2025-10-25 09:00:00,22.103514702604706,12.850812451573365,13.310870930311294,10.51872888837882
2025-10-25 10:00:00,22.035082113137626,14.382955240266343,13.98574964861425,10.821808941348312
2025-10-25 11:00:00,22.19250275016941,15.935167818902157,14.546071028621803,11.033692337070052
2025-10-25 12:00:00,22.77008138014751,17.404895749684584,14.908178832085127,11.154994921361675
2025-10-25 13:00:00,23.764123552547556,18.69129881946705,15.0148253985374,11.19184924302396
2025-10-25 14:00:00,24.965450296940887,19.7019565839411,14.84571962230259,11.15223736965787
2025-10-25 15:00:00,26.01331504911116,20.360774492098894,14.419226351810945,11.042028122011532
2025-10-25 16:00:00,26.49668242678027,20.61589967397328,13.78754300806142,10.86359937587219
2025-10-25 17:00:00,26.07432292262323,20.445749601020808,13.028805768491962,10.616649449834673
2025-10-25 18:00:00,24.58170960191739,19.862467154610375,12.236010843587344,10.301301512635165
2025-10-25 19:00:00,22.094538587354755,18.91175404852917,11.500343501912296,9.923130838359217
2025-10-25 20:00:00,18.92933643301599,17.66839342986669,10.893073307099062,9.499043753369659
2025-10-25 21:00:00,15.58017598289717,16.228706413668334,10.455512959922928,9.059126548249067
2025-10-25 22:00:00,12.60746294495046,14.701336475369944,10.19584285795627,8.642977249841945
2025-10-25 23:00:00,10.508562210340052,13.196975342698682,10.09324283532015,8.29414845157564
2025-10-26 00:00:00,9.605237366327895,11.819076189266468,10.109835975084302,8.051779328667461
2025-10-26 01:00:00,9.975576364517199,10.656506408320025,10.205215266978866,7.942830565630416
2025-10-26 02:00:00,11.445956721776291,9.778405866851198,10.349734889903898,7.977650033224055
2025-10-26 03:00:00,13.643815701149688,9.231771251184977,10.532453082872369,8.149241970209376
2025-10-26 04:00:00,16.096122385522836,9.041195623088615,10.761839151053367,8.436264817712903
2025-10-26 05:00:00,18.347195828500418,9.209891454372954,11.060033032099724,8.807476530478283
2025-10-26 06:00:00,20.06555708304474,9.721496491775078,11.451593480034436,9.225914137217748
2025-10-26 07:00:00,21.11269803321966,10.541943118339843,11.948410643682417,9.653279382511343
2025-10-26 08:00:00,21.556787609293163,11.620867903337214,12.536800996564128,10.054867591594988
2025-10-26 09:00:00,21.629692180332253,12.892925372125571,13.173177860030028,10.40352681447392
2025-10-26 10:00:00,21.640293120329634,14.279826964957957,13.789093791650266,10.681573210040128
2025-10-26 11:00:00,21.86926046462076,15.693380514141872,14.303911112588985,10.88115147428652
2025-10-26 12:00:00,22.475431255547367,17.039979643794716,14.642201663776955,11.002182799670562
2025-10-26 13:00:00,23.439907216493502,18.226639111567724,14.750210643512444,11.048807765602584
2025-10-26 14:00:00,24.5632594944504,19.167853621774924,14.606942989458112,11.025928718410887
2025-10-26 15:00:00,25.51690697650143,19.79304920929153,14.227936305032902,10.936573140503995
2025-10-26 16:00:00,25.934772597096885,20.05368478432238,13.661856328887836,10.781206004103156
2025-10-26 17:00:00,25.519977198935873,19.928738995371152,12.981577697709172,10.55918751556377
2025-10-26 18:00:00,24.137498544394084,19.427676889357805,12.271397090263818,10.271891960058662
2025-10-26 19:00:00,21.866906645579245,18.590175339115657,11.611770896985544,9.926643709700997
2025-10-26 20:00:00,18.99970788627569,17.482340525318723,11.065038557364053,9.54022880810055
2025-10-26 21:00:00,15.981073732192641,16.190088315434764,10.666521640334063,9.139815041423347
2025-10-26 22:00:00,13.310687976489971,14.810763265002336,10.42230151172165,8.760522577516095
2025-10-26 23:00:00,11.428633918487389,13.444094351312565,10.313981137191961,8.440556079280435
2025-10-27 00:00:00,10.61619761371312,12.183867896629254,10.309243296514547,8.214612733087515
2025-10-27 01:00:00,10.936618381003827,11.11126839401546,10.374637267650655,8.107530207541645
2025-10-27 02:00:00,12.229897300854052,10.290313983466232,10.486782687412875,8.130040771291412
2025-10-27 03:00:00,14.161696988544222,9.765532422775804,10.63880921996681,8.277455374146305
2025-10-27 04:00:00,16.312363680046648,9.56150513459235,10.840356769215866,8.531306787908635
2025-10-27 05:00:00,18.282088693453105,9.683606871436844,11.111451134852842,8.863032298648053
2025-10-27 06:00:00,19.78480336764819,10.119340780485256,11.47196953902208,9.238550410093529
2025-10-27 07:00:00,20.706890436962766,10.83974824990619,11.929448401042084,9.623079000591098
2025-10-27 08:00:00,21.116485900221438,11.800614656299048,12.469359392923806,9.985659482169723
2025-10-27 09:00:00,21.222641379420985,12.943698505089692,13.051683533693753,10.302458856785574
2025-10-27 10:00:00,21.296968431212193,14.198498924095912,13.615048021349002,10.558260955076348
2025-10-27 11:00:00,21.580447210020598,15.48498847144438,14.087504443477231,10.746159613300271
2025-10-27 12:00:00,22.20191009309499,16.717697574699773,14.401275190599609,10.865490431004465
2025-10-27 13:00:00,23.131067549357425,17.81120047297235,14.507298024576583,10.91877074032128
2025-10-27 14:00:00,24.17918529680504,18.686608388437946,14.385753453373633,10.908779660438517
2025-10-27 15:00:00,25.047425248712173,19.27850722556589,14.050259565913237,10.836667100855655
2025-10-27 16:00:00,25.409707012348168,19.541445795234246,13.545135820142034,10.701771392154612
2025-10-27 17:00:00,25.007395863814413,19.454931326581455,12.936758119987875,10.503242484352466
2025-10-27 18:00:00,23.72987463578131,19.026069187410755,12.301007654799594,10.242926318411774
2025-10-27 19:00:00,21.658618100178902,18.289278960337384,11.709298233926454,9.928590874959644
2025-10-27 20:00:00,19.062053269032102,17.302973232855965,11.216323823155436,9.576364407615003
2025-10-27 21:00:00,16.341745259613468,16.143697624916868,10.852511388210788,9.211160508988568
2025-10-27 22:00:00,13.943487427922683,14.89864422266429,10.622635692885565,8.864589940616542
2025-10-27 23:00:00,12.256275203763364,13.657622470337115,10.510622736719553,8.57073859640602
2025-10-28 00:00:00,11.525272313948172,12.505617578186971,10.489015312061655,8.360660133400696
2025-10-28 01:00:00,11.800818100531853,11.516789938478578,10.530131695787688,8.256990657903293
2025-10-28 02:00:00,12.935760019213342,10.750349148515076,10.615593520980525,8.270088908080014
2025-10-28 03:00:00,14.630653411479258,10.24835962357837,10.741519668914446,8.396550520363308
2025-10-28 04:00:00,16.513948627597927,10.035156042996384,10.917998573648196,8.6202807035115
2025-10-28 05:00:00,18.235503858010805,10.117813259624334,11.163153022212464,8.915647810340467
2025-10-28 06:00:00,19.54887929248261,10.487119055066449,11.493602291146733,9.251843545163858
2025-10-28 07:00:00,20.36139436288773,11.118630972676751,11.914117937143384,9.597557785983133
2025-10-28 08:00:00,20.739924138640212,11.973650185990373,12.409776389335509,9.925143904919398
2025-10-28 09:00:00,20.872490914928253,13.000290405714914,12.943373873341484,10.213497950844417
2025-10-28 10:00:00,20.997567933632947,14.135045738022233,13.459222137093622,10.449209295967618
2025-10-28 11:00:00,21.321577890831158,15.305283865721826,13.892620406777029,10.62597944274132
2025-10-28 12:00:00,21.948017880430406,16.43299248930438,14.182696216759155,10.742624487240136
2025-10-28 13:00:00,22.838141757893474,17.439823211647376,14.285247573899833,10.800394517295171
2025-10-28 14:00:00,23.814255241974877,18.25311756704521,14.182291295768707,10.800542036293805
2025-10-28 15:00:00,24.60490208915133,18.812312944515334,13.886039837211484,10.742931428797753
2025-10-28 16:00:00,24.91967018199384,19.07488531408078,13.436504318849225,10.626168205971247
2025-10-28 17:00:00,24.533177343539098,19.02090458454822,12.893479819834392,10.449235251382621
2025-10-28 18:00:00,23.35521517478222,18.655423105841255,12.324881464775359,10.214102886510878
2025-10-28 19:00:00,21.467622933110814,18.00822252005973,11.794088416198884,9.928447465602328
2025-10-28 20:00:00,19.117305166730198,17.130869481676395,11.349196490412496,9.607502431715497
2025-10-28 21:00:00,16.66652988025088,16.09151170156249,11.016621707133389,9.274191009670714
2025-10-28 22:00:00,14.513031549779676,14.968214614418127,10.800301956296133,8.957190020824209
2025-10-28 23:00:00,13.000450020521875,13.841820510832408,10.686329581213048,8.68719610705067
2025-10-29 00:00:00,12.342102300817544,12.789306136540567,10.651451056406199,8.492162308231341
2025-10-29 01:00:00,12.577362482647969,11.878390376918855,10.672817427230617,8.392629261266322
2025-10-29 02:00:00,13.571153761969816,11.163788796377673,10.736105226005357,8.398282902647368
2025-10-29 03:00:00,15.055666462149018,10.68514651748232,10.839695907388265,8.506514748273197
2025-10-29 04:00:00,16.702443011220595,10.466362544069318,10.993789139668609,8.703232155935993
2025-10-29 05:00:00,18.205327682431868,10.51583107377831,11.2148189127892,8.965614128114952
2025-10-29 06:00:00,19.35243194523767,10.827119275797795,11.516894252443704,9.266092139029894
2025-10-29 07:00:00,20.068705599677184,11.379737830344437,11.90285003514795,9.576664900276963
2025-10-29 08:00:00,20.418950440353893,12.139896055744833,12.357711470807523,9.872676408272927
2025-10-29 09:00:00,20.571931898762028,13.061404116851516,12.846781491133354,10.135346731078924
2025-10-29 10:00:00,20.736711764881058,14.087072432773109,13.319253069291154,10.35268189872665
2025-10-29 11:00:00,21.089669025381227,15.15099680860455,13.716702542002958,10.518797755688004
2025-10-29 12:00:00,21.71294682893952,16.182009996934063,13.984444576681376,10.63205641819487
2025-10-29 13:00:00,22.56167159396102,17.108329995731875,14.08288554159578,10.692714772658
2025-10-29 14:00:00,23.46921689037585,17.86311691829177,13.9960079315528,10.700895327382185
2025-10-29 15:00:00,24.18925783717465,18.390361149226347,13.734905235255606,10.655553435950468
2025-10-29 16:00:00,24.46322454380477,18.650321739539415,13.335570989349534,10.55479524251331
2025-10-29 17:00:00,24.09475978670156,18.623682932725675,12.851576084543453,10.397466226030158
2025-10-29 18:00:00,23.010790590841026,18.313732167556974,12.343464979750472,10.185502244811097
2025-10-29 19:00:00,21.292326454368574,17.746152584858834,11.867403377787141,9.926260357702978
2025-10-29 20:00:00,19.166144640245484,16.96641162442579,11.465724698100374,9.633990073695115
2025-10-29 21:00:00,16.958941221812186,16.03513635786723,11.1614882736335,9.329783479777465
2025-10-29 22:00:00,15.025495486248836,15.022187444842679,10.958080044001747,9.03975111768212
2025-10-29 23:00:00,13.669246837321472,14.000305828573847,10.843576217897068,8.791670155162528
2025-10-30 00:00:00,13.075596602611073,13.039186858379983,10.79836182117192,8.610784184763588
2025-10-30 01:00:00,13.274743521301717,12.200640731782435,10.803662130313779,8.51570306015979
2025-10-30 02:00:00,14.142950408444541,11.53518977915243,10.848474100145117,8.515355648007741
2025-10-30 03:00:00,15.440991453321221,11.080123546108146,10.932920463904445,8.6076811753703
2025-10-30 04:00:00,16.878867835367835,10.858757338726203,11.0671227738239,8.780308760551542
2025-10-30 05:00:00,18.18926589664259,10.880484624625437,11.266006237784103,9.012996439835604
2025-10-30 06:00:00,19.19037406591253,11.141211201508153,11.54163442655388,9.281209782638898
2025-10-30 07:00:00,19.82197851595402,11.62388855731664,11.89540376585282,9.560015004203276
2025-10-30 08:00:00,20.146271239581065,12.299076508947872,12.312527543349935,9.8274595038283
2025-10-30 09:00:00,20.314473176545008,13.125692222935077,12.760653477349468,10.06679080916028
2025-10-30 10:00:00,20.509588586892978,14.052260078691397,13.193329857346537,10.267190893102246
2025-10-30 11:00:00,20.881910062011098,15.01900861966872,13.557699061609219,10.423088774990134
2025-10-30 12:00:00,21.495624773028588,15.961054315714259,13.804618768652213,10.532462645732206
2025-10-30 13:00:00,22.301604642535757,16.812685264583575,13.89871170107056,10.594784641807358
2025-10-30 14:00:00,23.14412676398791,17.512471820331978,13.825834637723913,10.609323711994875
2025-10-30 15:00:00,23.799882260894492,18.008665338751488,13.596122818418419,10.574379007209872
2025-10-30 16:00:00,24.038737531246888,18.264169091399086,13.241897051982802,10.487712087359418
2025-10-30 17:00:00,23.689711064534848,18.260330956023765,12.81100688310662,10.348060320762208
2025-10-30 18:00:00,22.694122637297905,17.998936847949714,12.357283825779419,10.157253810026475
2025-10-30 19:00:00,21.131234933073735,17.502052245101595,11.930426405453758,9.922234683257537
2025-10-30 20:00:00,19.20901394342558,16.80971056611082,11.567700603565198,9.656252989112128
2025-10-30 21:00:00,17.221905012695323,15.975805141817107,11.289303524720246,9.378697682470829
2025-10-30 22:00:00,15.486258357007054,15.062821129344002,11.098240772247864,9.113376571428986
2025-10-30 23:00:00,14.26990738646939,14.136183212796276,10.984378692635161,8.885482394204525
2025-10-31 00:00:00,13.733856017696134,13.258970579437387,10.931254911856628,8.717851179741853
2025-10-31 01:00:00,13.900714997502792,12.487575931775732,10.923544784077306,8.627335907058718
2025-10-31 02:00:00,14.65737780098529,11.868614132484982,10.952980916755493,8.622116537309905
2025-10-31 03:00:00,15.790394093990267,11.437094869971654,11.021032299191537,8.700545264539917
2025-10-31 04:00:00,17.044008253164126,11.215635124360352,11.137620071768477,8.851753010081165
2025-10-31 05:00:00,18.185132590523118,11.214357290765868,11.316309442274024,9.057824393101612
2025-10-31 06:00:00,19.05809331653066,11.431121933084219,11.56744736354685,9.29699492614743
2025-10-31 07:00:00,19.615135390841075,11.851863954163669,11.891330616837008,9.547124933521623
2025-10-31 08:00:00,19.915494355307743,12.450990795298242,12.273526522385387,9.788696210531088
2025-10-31 09:00:00,20.094467402214566,13.19199637671375,12.683912550957801,10.006748673610266
2025-10-31 10:00:00,20.312011388552072,14.028576484640235,13.07999869876607,10.191479058674567
2025-10-31 11:00:00,20.695800600757263,14.906552509983724,13.41392748317192,10.33758043295019
2025-10-31 12:00:00,21.29497083040353,15.76680725545044,13.641529829049468,10.442718737219442
2025-10-31 13:00:00,22.05765204853938,16.549229645627417,13.731227753802154,10.50574517031895
2025-10-31 14:00:00,22.838734875372914,17.197407744006057,13.670580352744253,10.52527734406838
2025-10-31 15:00:00,23.43595331350513,17.66357126012123,13.468860204224354,10.499137312563235
2025-10-31 16:00:00,23.644566802582702,17.91313078725974,13.15505252000605,10.424852124519674
2025-10-31 17:00:00,23.31578942632342,17.92813792604847,12.7718157427779,10.301079657631055
2025-10-31 18:00:00,22.403010705472823,17.70911326353577,12.366926588419952,10.129515013206875
2025-10-31 19:00:00,20.983053357977695,17.274935160163697,11.98430578196584,9.91665045635737
2025-10-31 20:00:00,19.246335782428552,16.660798599620968,11.656750194378223,9.674757605570944
2025-10-31 21:00:00,17.458056788929262,15.914569569591388,11.401985515535786,9.421638432557506
2025-10-31 22:00:00,15.900179014663175,15.09210444938885,11.222740941022192,9.17900757149037
2025-10-31 23:00:00,14.8090132193709,14.252222739879265,11.110478680033298,8.969735430456033
2025-11-01 00:00:00,14.324277008468144,13.451994757961748,11.0514664524115,8.814497704552199
2025-11-01 01:00:00,14.46236665255448,12.742848859595366,11.033307791486598,8.7285560596081
2025-11-01 02:00:00,15.12011670134539,12.16776320646702,11.049995237237013,8.719385969705717
2025-11-01 03:00:00,16.10728648281537,11.75955144543302,11.104033920235834,8.785672544942592
2025-11-01 04:00:00,17.19856123837485,11.540045245467603,11.20505974253162,8.917869017668679
2025-11-01 05:00:00,18.19096259700602,11.519867900873459,11.36540400669957,9.100144077646961
2025-11-01 06:00:00,18.951494060360357,11.698501385629566,11.593950644485414,9.313230394318895
2025-11-01 07:00:00,19.442830296887923,12.06445923188336,11.89014776853005,9.537506602590382
2025-11-01 08:00:00,19.721039364817493,12.595546363890444,12.240032995625818,9.7556377928305
2025-11-01 09:00:00,19.907007326556894,13.259355902315233,12.615611609947383,9.954258669602389
2025-11-01 10:00:00,20.14033761498398,14.014263368634921,12.978028959348606,10.124462854812927
2025-11-01 11:00:00,20.529124643554592,14.811189918135394,13.283949217236998,10.2611854622329
2025-11-01 12:00:00,21.109937827902144,15.596306885369073,13.4936713219892,10.361849482601531
2025-11-01 13:00:00,21.82938560214361,16.314664588769446,13.579018047124293,10.424818227763307
2025-11-01 14:00:00,22.552597235413803,16.9144968587213,13.529059773841215,10.448212587415288
2025-11-01 15:00:00,23.096517531038796,17.351741059321792,13.352270710329735,10.42951035342055
2025-11-01 16:00:00,23.27907473831276,17.594180111857543,13.074613490530012,10.366085843904017
2025-11-01 17:00:00,22.970894511762015,17.62459863332841,12.73406633343306,10.256543552499808
2025-11-01 18:00:00,22.135459425477553,17.442461050703205,12.372976133678769,10.102434730466644
2025-11-01 19:00:00,20.84664126691962,17.063843777679974,12.030117667535393,9.909796263691966
2025-11-01 20:00:00,19.27852807932954,16.519637505788996,11.734343407946605,9.689960404585262
